0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88
0.0,11.98413445339986,11.993332496904044,9.621665660509997,10.839695175288277,5.298726366161507,5.671724148405062,1.3934839701006418,3.2047683626181867,5.673975850214108,5.609148508260355,5.677316369530076,5.67972374452363,5.7003793321774285,4.3935662963054165,5.859111671298559,5.509840829295972,4.801453915875682,3.8602086776747435,8.316332657655263,4.026800689343031,4.187528580936859,2.902895505689342,4.213359334750865,4.058851705802563,4.027383797776906,11.217414256066073,4.17800523468154,3.6352777551511966,3.334428900183367,6.202370937588622,3.3735278259421726,4.823364458897248,4.776853902789405,12.430370106022504,8.629327317316475,5.606202452985935,11.225036446385648,11.297716722381956,8.208169179533515,5.303273934805833,5.311154513745733,5.162883941078246,5.198565260546992,5.087629644816538,5.302749300225236,5.3147049177806425,5.39240445074774,5.3170813970232125,4.947189976318056,5.075682297205193,3.2634520678219383,4.642307123506001,4.064961025146703,3.8237768954180926,3.6235792408277563,5.692145042634672,3.7168476056533346,9.76833651443729,11.263570075226344,4.510836132932031,4.291994600189795,6.1941106595580395,4.361147273939338,4.724946397988984,3.5416458684908405,3.8331219156367187,2.483144303368621,6.779601770510196,8.17606163819163,11.602246275918485,4.615410787912874,6.228221691492298,3.12749505167118,0.7340612050533974,4.02958303429544,4.8239143031778084,3.566719046548488,3.4644267713339874,7.410213035940547,7.402770812832886,3.9783652899896604,3.6502684998772827,3.7715416351560975,3.1931000726702092,3.4385709635154216,4.271886369190453,2.3011051850888107,0.7827803135854678
11.98413445339986,0.0,0.04617618044021799,7.432283410471959,3.3786821240647247,12.257590412832283,13.57398380559795,11.198312625386134,10.770968714075552,16.359013580066204,13.496150106547494,13.657632142427337,11.955787629140946,11.920009195022399,14.098747941047524,12.733273332965874,13.30090086745754,13.628492801622597,12.289925221691055,3.871920581954782,8.398054119472002,12.433131132704885,11.948854481339858,12.431955824457688,12.442002546284439,12.730040229300807,6.52989294832917,13.142485803899547,13.02354380334853,11.483409757975853,14.091225752650402,13.037605103723136,10.886701160782243,10.945956435460099,2.0173236782330557,3.3606420555037415,13.479770911432972,2.2796258832100933,2.1081629934433717,4.704411590475044,16.328116167516317,16.316269062235524,16.228328679486754,16.361269583523608,16.15903189494218,16.344034089695562,16.255018662744884,16.351573291915543,16.742745793509467,15.561965615172005,13.042718982626592,10.767653243833054,13.151637840127572,13.10705027920068,13.098205508879118,13.140905465099836,16.157750263637435,12.336797064555324,8.770973125951,2.1335848107981694,10.421245834833165,11.283724336148689,13.636999608271468,9.93966913920175,9.589752294781137,9.49582756614691,8.916270046106188,13.302009152275495,11.759558662983205,4.724086719648252,7.4753957500865695,13.615539657300717,14.125804761636942,12.168282777154841,11.372456313345648,15.581087427629734,11.110771968649649,14.693770968478042,14.626899980817353,8.671770188062979,8.670257522203405,15.038138417013666,12.370510960207694,12.304151304531318,11.288843139260333,12.556478265610199,13.555299318939463,13.539040306579423,12.766846111503812
11.993332496904044,0.04617618044021799,0.0,7.40147116195526,3.342920677282021,12.246629067665737,13.563462643108656,11.202983263079664,10.791567673502511,16.356304121474228,13.485727833524914,13.647240185453384,11.94309071417022,11.907202099487158,14.120783087664883,12.720757974261899,13.29052389208685,13.62138598101631,12.284493313570144,3.868919201362071,8.398911011894613,12.426583953458879,11.946888546900823,12.425308670758021,12.43595678008647,12.724449921463655,6.491705060053913,13.165486306762801,13.044865699970272,11.504830254346386,14.07968872562013,13.057994578545847,10.876920199352696,10.936364129356743,1.9712243041442836,3.3723027907258536,13.4693314101824,2.3245880772084075,2.153274413015554,4.734612697166939,16.32729232679958,16.31534032892393,16.227815121747273,16.361243413694506,16.15860491620396,16.34329401609766,16.253769568158457,16.350356062681115,16.744240090543688,15.55962466780746,13.033575672393708,10.764580735073894,13.144306242933313,13.10186197366135,13.093935621236234,13.137486855115355,16.15410685284802,12.35916874192298,8.740088322293788,2.1785596817458828,10.412973983629696,11.276116298884665,13.62463730220201,9.93259186171821,9.581427643384874,9.494178299674369,8.915275672822368,13.303555880225163,11.742501709033554,4.754097050008383,7.436542484319127,13.609128289419182,14.11424012273354,12.188766544307079,11.380081215523246,15.584183504413305,11.137392401289924,14.694935148471657,14.628323291360855,8.651219142826516,8.649743003065737,15.038599088060115,12.392629315139711,12.32673393552249,11.285702879663004,12.552935099330822,13.577965588794436,13.542135630149987,12.776076831726526
9.621665660509997,7.432283410471959,7.40147116195526,0.0,4.129402734034895,6.696263222409233,7.908878076632986,8.280375523610873,10.59455546948839,11.518214441504373,7.852986279255204,8.001234705592994,6.192267187600952,6.146227313318444,13.555314462880936,6.891614586255204,7.685904972574769,8.435253275472425,7.54109124742418,4.982867107752502,5.857804397099194,7.491668448784154,7.800147633392268,7.475715604158746,7.574360390817788,7.88421796222522,1.91399078239173,12.917931561470027,12.519525899468311,11.287211600805286,8.239592932045658,12.366908699694132,5.754211974416614,5.829011002013547,6.1652081554564315,6.22653001276103,7.836045163992695,8.758061252260873,8.667631645800839,8.270027561131906,11.762459530320967,11.736331669210276,11.71716419329151,11.909848543117057,11.666971376670606,11.789218977809222,11.63378995942196,11.726454502611224,12.483071499101404,10.846210961304601,7.632285853917062,6.718966805944157,7.987216353348656,8.264205981488097,8.394087026265051,8.558752058483005,11.201202183388794,12.138933046165574,1.3387646274706106,8.662940858670098,5.641389295358109,6.397636406147836,7.719313271306564,5.493839781026445,5.061516262865668,6.08039897624676,5.841146237411265,9.460103145771999,5.429966717652932,8.256019652989682,1.9973103320778243,8.524146033425962,8.267471835854225,11.670961210674703,8.891573688532107,11.67885247958667,11.908351137344896,10.59738579045364,10.578564107732035,2.4859911404273043,2.491157862729249,10.793841358724091,12.121709500883279,12.149604205697935,7.099141434663338,8.049578612860252,13.205724599876328,9.903403270455906,10.2535603306321
10.839695175288277,3.3786821240647247,3.342920677282021,4.129402734034895,0.0,9.780574329196263,11.096488908682815,9.760308744421495,10.561097877150184,14.29808568003896,11.025577272757412,11.185974807486508,9.38759942341102,9.34646817670048,13.88181020597059,10.159873090820744,10.836376594512425,11.347779370705974,10.142049759571137,2.9227101549441423,6.850880981127177,10.212812611850996,10.03193475853205,10.205566382347913,10.252186850303044,10.561055768773246,3.176717218665234,13.035665203258395,12.78099214861742,11.307838189236604,11.549052713984933,12.718138107337417,8.51399494484804,8.582722577873218,2.1021249474128956,3.6334941126228864,11.00851380236219,5.102300467014194,4.973559484855891,5.869929432499808,14.385920724797822,14.367603382731176,14.307511167499463,14.469483295103299,14.244888304327224,14.406908478496986,14.287045023647668,14.38407959411034,14.943244508697537,13.536768007409654,10.653910861520899,8.82024018409603,10.86730516693828,10.953852316787923,11.002244700971058,11.097401921186721,14.042400395125108,12.205620090248866,5.45826083057857,4.979712608386725,8.155836574070742,9.030381787870521,11.056776441270076,7.768054164285353,7.354622017636244,7.702952341748689,7.203009896205712,11.577737027431226,8.963917461172704,5.871238169289577,4.134735183748218,11.376732246612175,11.5816060454457,11.887910987924148,10.138190135841311,13.908298833102744,11.391802137910382,12.910609570258352,12.862305035420219,5.767813291243308,5.768200419783967,13.201717414167545,12.217002666284147,12.191791442732445,9.31755228919788,10.520118806709677,13.407254570436997,11.91299389269711,11.596740664920041
5.298726366161507,12.257590412832283,12.246629067665737,6.696263222409233,9.780574329196263,0.0,1.3226668406305273,4.111941454496369,8.03995799604271,4.837405746540289,1.2484014229985636,1.4098899793769983,0.5594357180132371,0.6036185849924091,9.654390658513238,0.6436998285766515,1.0567263042399797,1.7590447952772243,1.4934583426296213,8.467340521759311,4.655523605840283,1.2146116415780455,2.3999967383723004,1.187704546899824,1.3501091318337826,1.5510460752485187,8.605467162300664,9.473439710461484,8.933458084092951,8.417831691762638,1.8411106451585577,8.671968866143128,1.4033804091743327,1.3574132633598859,11.82256562355205,9.426327513596092,1.231523012741215,12.488800616524133,12.487336509800087,10.264553113731383,5.139456407255696,5.109909199793987,5.113579702793578,5.318916512403368,5.072233733735353,5.168602245409931,4.998706630667558,5.087351483044078,5.938046911208309,4.211171723457591,0.9369132323529403,2.4798945181741456,1.3559724283301944,1.8208726907531068,2.0436345569695726,2.2781084493189807,4.50995101998961,8.958603832241092,6.146038738040707,12.463855220008233,1.9544465235467683,1.3056566368317095,1.4370265720616477,2.5018659538149577,2.740576395001486,3.5247168282982773,4.0383565393779115,3.631938380177593,1.7365696267896076,10.234917195703856,8.56180036191252,1.8785810677888486,1.8763012333557034,8.369237604645578,4.83524709002621,5.377623906940361,9.73645065351112,4.303813385796827,4.321629254713999,4.25218915617088,4.24851124438934,4.38027587142624,8.899351341630538,9.006303102702788,2.2346499354325466,2.040223793419447,9.568149361665093,4.141119171826178,5.495615322283145
5.671724148405062,13.57398380559795,13.563462643108656,7.908878076632986,11.096488908682815,1.3226668406305273,0.0,4.703814649005544,8.667186097317924,3.7768169830169676,0.08327946951849036,0.09239385392185037,1.7338868921585824,1.7783711722067248,9.858260057260152,1.0256390882504853,0.2763857206905429,1.0257690311718575,1.9313092098620757,9.771462849463418,5.807603786934065,1.609487943099009,2.8803847361823403,1.5903995154201689,1.707224071457455,1.6550676681786354,9.822824255056172,9.811253441367732,9.258439467776029,8.951693945009438,0.604245338717889,8.97996638548408,2.6943257220898773,2.6395402789866913,13.143000211678666,10.706521872595367,0.09732041288468365,13.762764830416355,13.765919104212246,11.451420054725066,4.187390878521991,4.153421942820379,4.1912257293432775,4.406782562085444,4.163799581720275,4.219279179477097,4.031596163440505,4.110635605861303,5.060903599120502,3.2751626519296324,0.6682138057809485,3.4264491198912888,1.0301955177493702,1.6303562252359065,1.8884582493262965,2.121646048511562,3.4168329541690277,9.388558144907664,7.250664973496181,13.741657913538566,3.2066475995980115,2.423268642319582,0.5631461858353191,3.738181842589411,4.021505559016512,4.62990322065113,5.184751273327437,3.5381858486218567,2.6101612942418253,11.421125570477807,9.718347578930445,1.2312629761569875,0.6385172436718289,8.799139339636817,5.354357179004745,4.750328261705315,10.360078426025607,3.7643131135759518,3.8123491257919238,5.508574682824605,5.505495471851344,3.7204504350541994,9.3216504212601,9.443171537232177,3.0341667628740474,2.238601979573563,9.849856385876246,4.010382294645434,5.687659370560106
1.3934839701006418,11.198312625386134,11.202983263079664,8.280375523610873,9.760308744421495,4.111941454496369,4.703814649005544,0.0,3.96854608676928,5.5925867239761455,4.631785935459383,4.727237948565605,4.432119043781031,4.447529769725112,5.739421444221422,4.714308553550062,4.501778718831076,3.976410192570778,2.787218550987054,7.411476936350258,2.9148164366451614,3.119448099871129,1.8234660688457371,3.142399323809969,3.0065098406940187,3.0610933779953133,9.923175468216543,5.425485557173626,4.903500500303125,4.30751688183243,5.279221694777112,4.662638161164057,3.475265964289472,3.4341582605788354,11.462115295017242,7.890961573389652,4.625616422846383,10.676521561707784,10.73029922001103,7.821083440697372,5.3740684661298985,5.371824571796514,5.2507894629344305,5.341604192735183,5.176285147063596,5.382256554390289,5.341974443468282,5.432091873782867,5.622683360880786,4.799174664293338,4.059227035445429,1.892255195462752,3.708062467501989,3.2117968748691714,3.015230918778366,2.8766667917589723,5.515605083106134,4.8614749958449295,8.385923234903082,10.698404816205498,3.129597286830691,2.9914665647335394,5.179715662779501,2.967746967998911,3.3354945072346966,2.214393300790418,2.593473560851081,2.2592108555576593,5.478170479030898,7.788747984053017,10.269648459423703,3.8211336168599117,5.3090980858060846,4.275579979202909,0.7495503470458741,4.405253477369326,5.665415695310573,3.62751775200586,3.5437184305575826,6.028975976251168,6.021600481915392,4.0165420477723925,4.805678927420769,4.90639964038093,1.9041831158657667,2.5067019885981527,5.567712656746292,2.377626874710695,1.9735621947150994
3.2047683626181867,10.770968714075552,10.791567673502511,10.59455546948839,10.561097877150184,8.03995799604271,8.667186097317924,3.96854608676928,0.0,8.826793407565457,8.596435288462231,8.68737547448352,8.301588281478812,8.310380594124824,3.356478883016476,8.65898639761327,8.469476906702559,7.889347314860823,6.75575392070679,7.687798102648722,4.819106499962736,7.08797555009181,5.7894203751731705,7.110869703412467,6.974697475396186,7.01667189449641,11.822903742262342,2.4745782148534885,2.2625478260258687,0.7467434714698619,9.234957206307548,2.2673303048748017,7.182407360975607,7.160215124509461,11.710877491991813,7.518718611073263,8.590702172393765,9.479126980119771,9.590302869683423,6.318367904387854,8.401621559922312,8.414062025223135,8.25648685433806,8.262782222857329,8.182802688894565,8.396939211812462,8.432397829536187,8.503050952643225,8.271584051640712,8.127336424219292,8.026927198485392,5.632924706307181,7.659760895792257,7.129860866809947,6.909697911303185,6.735318851864871,8.871513422158648,1.644704761194452,11.118251371704192,9.552791837607923,6.702420427131882,6.829513032684745,9.148183667166784,6.334617946700556,6.541277940311073,5.151088302176722,5.055236429617364,5.686690127267501,9.237994210860965,6.289785127974943,12.426463556705492,7.717688374265163,9.263900696602152,1.3976232246768543,3.325438931776143,6.997492665527026,1.6983705737508754,6.7165754240512685,6.611654127449391,8.868646022762906,8.860863719963634,7.123675671398062,1.6567610046328942,1.6331997088978498,5.805379966307353,6.44625777870216,2.852007488300826,5.489242868136427,3.6465585777204366
5.673975850214108,16.359013580066204,16.356304121474228,11.518214441504373,14.29808568003896,4.837405746540289,3.7768169830169676,5.5925867239761455,8.826793407565457,0.0,3.8082596802737907,3.691572618693172,5.370438436255686,5.416898758032979,8.638590695153095,4.778631537738337,3.936483984316189,3.08416848663499,4.156046973041124,12.487393032196657,8.010526446613504,4.104431952996998,4.415549697037269,4.114735827232758,4.0531370613055655,3.7412388835725587,13.419555664165598,8.981531475765944,8.451713476972888,8.796063192490424,3.713577302314278,8.157341594663109,5.8513079195778674,5.7781599661609215,16.247244471199192,13.19687567861817,3.823330634662907,16.126052017552293,16.163284491222036,13.385683351357995,0.6685177785664833,0.6318812363075978,0.7860258463957527,0.9510683181389938,0.8283104235153508,0.6979720797348116,0.5263927223122498,0.5290261675951161,1.5553629333725074,0.8070024845362015,3.9024705149391603,5.592527488105733,3.5331103725119357,3.347483261513143,3.299094139499688,3.2263668247382884,0.3864183466704754,8.873969075858271,10.973525898783588,16.13369184203889,6.148042836473154,5.280749597499202,4.177193186766844,6.535054495453736,6.943587925326379,6.868643595671739,7.4554267078901,3.3438440834454406,6.3791452749866195,13.353469904627143,13.399030503829694,2.997005295409831,3.7028339934889916,8.354489349853115,5.844818179844343,2.1517083106208448,10.333239736752331,2.111532736761462,2.215870060798696,9.048720058243063,9.044363869417605,1.7031248080212122,8.792022255000003,8.942936510491023,5.071983995566102,3.8117890719827305,8.853801382625761,3.38174151625037,5.186563754484335
5.609148508260355,13.496150106547494,13.485727833524914,7.852986279255204,11.025577272757412,1.2484014229985636,0.08327946951849036,4.631785935459383,8.596435288462231,3.8082596802737907,0.0,0.1617561521808902,1.67140153709625,1.7162961430286685,9.806333095510116,0.9795759008649284,0.1956920108103548,1.0005105369029708,1.8558080082402886,9.691913577384353,5.724324337046879,1.532384965957046,2.8083442602398305,1.5129150113054695,1.6320866047655085,1.5880182695974776,9.766793574591826,9.752913537968157,9.200462823453318,8.884612124321912,0.6861765880651489,8.922648920702747,2.614825838556387,2.559576129116798,13.07039107016762,10.625211330432291,0.0171821536159396,13.681091821668051,13.684459556212072,11.36816513624728,4.208302538565276,4.174706936911034,4.209284705133565,4.424250883815565,4.180492771186441,4.2399786403703175,4.053712943977693,4.133848486762999,5.076137963876938,3.292475076214761,0.5884745447997958,3.344426829310399,0.9709783485881277,1.5772656593912404,1.8368886623167289,2.0726254895671206,3.4513328055089776,9.325952296345802,7.204974226582755,13.660161042063176,3.1251046274920533,2.3401454174165446,0.6043283134724478,3.6560039024480138,3.94083029405609,4.546700592199931,5.101471818048371,3.493915786334562,2.5729357357794127,11.337868673450496,9.668632434735564,1.2033293934178213,0.7206530618573596,8.736294588156326,5.285623099518341,4.744397159187602,10.289950269815503,3.749426492270018,3.7954089602044303,5.446973085410903,5.44382082418224,3.714629471023365,9.259349525556736,9.380288859636234,2.9541834487663174,2.1734883545534394,9.794150743833221,3.9696882922651024,5.633275949286546
5.677316369530076,13.657632142427337,13.647240185453384,8.001234705592994,11.185974807486508,1.4098899793769983,0.09239385392185037,4.727237948565605,8.68737547448352,3.691572618693172,0.1617561521808902,0.0,1.8258738485337302,1.8704200642786217,9.847071946624157,1.1171074270029715,0.3567524887280297,0.9886111615594715,1.9642038233702668,9.852494684871719,5.872223759719756,1.6468788172404263,2.9046182417641955,1.6288257237502297,1.7396152715308868,1.6712240646627379,9.9151845735484,9.809524757946532,9.256192292264686,8.964751284811697,0.55930905577186,8.976732977596278,2.775555030775813,2.7199335577754975,13.231500089684797,10.783644301194844,0.17846186767144695,13.838782799185573,13.842594534810242,11.51739065633932,4.107653990911873,4.073472785935058,4.113202678893475,4.3290862142736675,4.08663248782681,4.139661439312621,3.951187383161213,4.029590658903131,4.984516069463629,3.197826802450611,0.7166638169515958,3.479179208367154,1.0359177213512778,1.6245210880651264,1.8798775826377139,2.109149580174148,3.3302608279526567,9.39372658851927,7.341541078879633,13.818222229999321,3.283283370460556,2.4921324117238917,0.6010047937461871,3.812604054214726,4.100347037343904,4.691725481861363,5.249409129338536,3.5180802636465796,2.698814295358146,11.48703240205043,9.810026804549446,1.1958298207846103,0.5919590303215662,8.804756929851939,5.370998352231696,4.689739085236976,10.378893381831835,3.7120043682383925,3.7619584312396497,5.600749035366201,5.597661543907047,3.6600827092343757,9.326315195250373,9.448800394968549,3.0787100869326856,2.2503219274696384,9.844128171616406,3.985572031671735,5.680518312775724
5.67972374452363,11.955787629140946,11.94309071417022,6.192267187600952,9.38759942341102,0.5594357180132371,1.7338868921585824,4.432119043781031,8.301588281478812,5.370438436255686,1.67140153709625,1.8258738485337302,0.0,0.04649176069953986,10.060147220245561,0.7792095478871428,1.496731663463927,2.304095280399604,1.9736165123024425,8.208022812977855,4.626394371026154,1.727836137224853,2.8129576596170476,1.7018795771695667,1.8592186543071905,2.086901753565935,8.104937717962764,9.8380839977515,9.304533923991704,8.716096444035252,2.162553747582145,9.049685794608248,1.3004049593116758,1.2822763577644052,11.447298842278377,9.212112518643952,1.654258474406326,12.278830535944275,12.270084981344667,10.164374090541864,5.68822856393194,5.658170019220247,5.665091304564748,5.871582475568175,5.624820423673677,5.717703725714327,5.545602129455474,5.633322631955638,6.493796320637622,4.75946406072232,1.4706293647466588,2.675602765829135,1.9138072676598994,2.374243452841932,2.5904484276934903,2.820588357205844,5.035687899051054,9.293523094189537,5.6042063477479145,12.247889500727272,1.8850651169428931,1.4726636392147232,1.6841251241154245,2.4283283947260452,2.5828273874695817,3.561156003023794,4.02521054267547,4.145589255575141,1.198606970746675,10.135482905304947,8.035806169543743,2.4319981491713003,2.1955448431216245,8.707040888087791,5.171204618939388,5.935199559018291,9.991074665810984,4.859321087166895,4.875481519928165,3.775598407177293,3.772433318858547,4.939445133114408,9.237293480279005,9.33850222645158,2.528367859949581,2.54005716205928,9.95058153991675,4.655097321819392,5.927999758941525
5.7003793321774285,11.920009195022399,11.907202099487158,6.146227313318444,9.34646817670048,0.6036185849924091,1.7783711722067248,4.447529769725112,8.310380594124824,5.416898758032979,1.7162961430286685,1.8704200642786217,0.04649176069953986,0.0,10.08258585278431,0.817424149336097,1.5422261681087548,2.3501959427269967,2.0066063148182653,8.175353855472492,4.61193935529314,1.7645611552928904,2.8383547668528437,1.7387423071035708,1.8953301583953124,2.125963830295778,8.058964377768426,9.856391501373391,9.323536750147946,8.728188845497028,2.2030399234214633,9.069379400663307,1.2871891230943153,1.2716094893524255,11.40707652267869,9.182437289876358,1.6991618133537978,12.24918573960718,12.239934293876729,10.142898323911439,5.734246970082004,5.704216777928351,5.710924939989287,5.917320606273271,5.670563157049572,5.763703135255136,5.59171712646841,5.679480422270127,6.539181923941243,4.805497153847494,1.5169458636423103,2.68194292422555,1.958708092283369,2.4160291643523717,2.6309456056775318,2.860315677212854,5.082179658967246,9.308999854264007,5.5578151220516165,12.217829468363414,1.8715365796524963,1.480867580800208,1.7219480635856454,2.41289541015661,2.5603512528953254,3.5528832843301776,4.012467981930126,4.180988775224568,1.1623839574002957,10.114066712094647,7.9893354717360605,2.4775780499797593,2.23588816059601,8.72287376710811,5.187721182120686,5.977925539115423,9.99897484081537,4.90141044642851,4.917138032219531,3.7306842388969215,3.727542043434473,4.983012218120701,9.253067944224336,9.353712420958004,2.5434108007594483,2.5744947197789845,9.970650907846583,4.690433228089552,5.953788535375661
